Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Sum of Units Sold,Sum of Price Per Unit,Sum of Total Sales,Sum of Discount Percentage,Discount Value,Net Sales
21-05-2020,23,PR001,P009,3,3499,10497,20,2099.4,8397.6
21-05-2020,47,PR001,P012,2,2999,5998,20,1199.6,4798.4
21-05-2021,40,PR001,P008,3,5499,16497,20,3299.4,13197.6
21-05-2021,43,PR001,P013,3,15999,47997,20,9599.4,38397.6
21-05-2021,7,PR001,P008,1,5499,5499,20,1099.8,4399.2
21-05-2022,39,PR001,P020,2,12999,25998,20,5199.6,20798.4
21-06-2020,12,0,P026,3,5499,16497,0,0,16497
21-06-2020,15,0,P028,1,349,349,0,0,349
21-06-2020,3,0,P001,1,79999,79999,0,0,79999
21-06-2020,32,0,P020,1,12999,12999,0,0,12999
21-06-2021,15,0,P002,1,69999,69999,0,0,69999
21-06-2021,18,0,P019,1,5999,5999,0,0,5999
21-06-2021,2,0,P012,1,2999,2999,0,0,2999
21-06-2021,43,0,P010,3,2199,6597,0,0,6597
21-06-2021,43,0,P020,3,12999,38997,0,0,38997
21-06-2021,6,0,P015,3,8499,25497,0,0,25497
21-06-2022,35,0,P020,2,12999,25998,0,0,25998
21-06-2023,13,0,P023,1,1499,1499,0,0,1499
21-06-2023,20,0,P009,1,3499,3499,0,0,3499
21-06-2023,34,0,P015,2,8499,16998,0,0,16998
21-06-2023,41,0,P010,1,2199,2199,0,0,2199
21-07-2020,11,0,P016,3,24999,74997,0,0,74997
21-07-2020,19,0,P028,3,349,1047,0,0,1047
21-07-2020,27,0,P014,3,4999,14997,0,0,14997
21-07-2020,38,0,P015,3,8499,25497,0,0,25497
21-07-2021,17,0,P029,2,99,198,0,0,198
21-07-2021,35,0,P023,2,1499,2998,0,0,2998
21-07-2021,37,0,P020,2,12999,25998,0,0,25998
21-07-2021,49,0,P025,1,8999,8999,0,0,8999
21-07-2021,6,0,P016,3,24999,74997,0,0,74997
21-07-2022,21,0,P005,3,92499,277497,0,0,277497
21-07-2022,30,0,P008,2,5499,10998,0,0,10998
21-07-2022,41,0,P024,2,2799,5598,0,0,5598
21-07-2022,45,0,P015,2,8499,16998,0,0,16998
21-07-2023,23,0,P023,3,1499,4497,0,0,4497
21-07-2023,40,0,P012,1,2999,2999,0,0,2999
21-08-2020,14,0,P017,3,10499,31497,0,0,31497
21-08-2020,21,0,P019,3,5999,17997,0,0,17997
21-08-2021,14,0,P015,1,8499,8499,0,0,8499
21-08-2021,28,0,P012,3,2999,8997,0,0,8997
21-08-2021,33,0,P003,3,89999,269997,0,0,269997
21-08-2021,6,0,P009,2,3499,6998,0,0,6998
21-08-2022,30,0,P018,3,2299,6897,0,0,6897
21-08-2022,36,0,P027,2,699,1398,0,0,1398
21-08-2022,8,0,P008,1,5499,5499,0,0,5499
21-08-2023,19,0,P018,3,2299,6897,0,0,6897
21-08-2023,49,0,P020,3,12999,38997,0,0,38997
21-09-2020,46,0,P015,2,8499,16998,0,0,16998
21-09-2021,28,0,P008,3,5499,16497,0,0,16497
21-09-2021,28,0,P020,2,12999,25998,0,0,25998
21-09-2021,31,0,P002,3,69999,209997,0,0,209997
21-09-2022,36,0,P019,1,5999,5999,0,0,5999
21-09-2022,46,0,P014,3,4999,14997,0,0,14997
21-09-2023,20,0,P020,2,12999,25998,0,0,25998
21-09-2023,25,0,P001,3,79999,239997,0,0,239997
21-10-2020,11,0,P016,2,24999,49998,0,0,49998
21-10-2021,22,0,P010,3,2199,6597,0,0,6597
21-10-2021,50,0,P017,2,10499,20998,0,0,20998
21-10-2022,44,0,P024,1,2799,2799,0,0,2799
21-10-2023,26,0,P014,3,4999,14997,0,0,14997
21-11-2020,10,0,P022,3,1999,5997,0,0,5997
21-11-2020,45,0,P020,2,12999,25998,0,0,25998
21-11-2021,8,0,P019,3,5999,17997,0,0,17997
21-11-2022,38,0,P025,2,8999,17998,0,0,17998
21-11-2022,41,0,P029,3,99,297,0,0,297
21-11-2023,23,0,P008,2,5499,10998,0,0,10998
21-11-2023,24,0,P019,1,5999,5999,0,0,5999
21-12-2020,1,0,P006,3,7499,22497,0,0,22497
21-12-2020,2,0,P015,2,8499,16998,0,0,16998
21-12-2020,21,0,P005,3,92499,277497,0,0,277497
21-12-2020,5,0,P027,3,699,2097,0,0,2097
21-12-2020,50,0,P011,3,1499,4497,0,0,4497
21-12-2021,1,0,P030,3,399,1197,0,0,1197
21-12-2021,4,0,P005,1,92499,92499,0,0,92499
21-12-2021,44,0,P006,2,7499,14998,0,0,14998
21-12-2021,44,0,P024,1,2799,2799,0,0,2799
21-12-2021,49,0,P014,3,4999,14997,0,0,14997
21-12-2023,2,PR005,P029,1,99,99,70,69.3,29.7
21-12-2023,37,PR005,P024,3,2799,8397,70,5877.9,2519.1
21-12-2023,41,PR005,P021,1,1299,1299,70,909.3,389.7
21-12-2023,5,PR005,P023,2,1499,2998,70,2098.6,899.4
22-01-2020,40,0,P004,3,64999,194997,0,0,194997
22-01-2021,20,0,P020,3,12999,38997,0,0,38997
22-01-2021,29,0,P028,2,349,698,0,0,698
22-01-2021,48,0,P017,3,10499,31497,0,0,31497
22-01-2022,13,0,P024,1,2799,2799,0,0,2799
22-01-2022,5,0,P001,1,79999,79999,0,0,79999
22-01-2022,6,0,P021,3,1299,3897,0,0,3897
22-01-2023,46,0,P022,1,1999,1999,0,0,1999
22-02-2020,12,0,P007,3,6999,20997,0,0,20997
22-02-2020,2,0,P010,2,2199,4398,0,0,4398
22-02-2020,33,0,P014,2,4999,9998,0,0,9998
22-02-2021,8,0,P007,1,6999,6999,0,0,6999
22-02-2022,37,0,P030,1,399,399,0,0,399
22-02-2022,38,0,P017,2,10499,20998,0,0,20998
22-02-2022,48,0,P026,3,5499,16497,0,0,16497
22-02-2022,50,0,P015,3,8499,25497,0,0,25497
22-02-2023,31,0,P030,2,399,798,0,0,798
22-03-2020,21,0,P028,2,349,698,0,0,698
22-03-2020,4,0,P003,3,89999,269997,0,0,269997
22-03-2021,27,0,P030,3,399,1197,0,0,1197
22-03-2022,10,0,P011,3,1499,4497,0,0,4497
22-03-2022,27,0,P030,2,399,798,0,0,798
22-03-2022,35,0,P006,3,7499,22497,0,0,22497
22-03-2022,35,0,P024,1,2799,2799,0,0,2799
22-03-2022,48,0,P025,3,8999,26997,0,0,26997
22-03-2023,17,0,P002,3,69999,209997,0,0,209997
22-03-2023,17,0,P023,2,1499,2998,0,0,2998
22-03-2023,50,0,P028,3,349,1047,0,0,1047
22-04-2020,20,PR001,P001,2,79999,159998,20,31999.6,127998.4
22-04-2021,7,PR001,P025,2,8999,17998,20,3599.6,14398.4
22-04-2023,21,PR001,P009,1,3499,3499,20,699.8,2799.2
22-04-2023,40,PR001,P013,1,15999,15999,20,3199.8,12799.2
22-04-2023,47,PR001,P018,2,2299,4598,20,919.6,3678.4
22-04-2023,5,PR001,P014,1,4999,4999,20,999.8,3999.2
22-04-2023,6,PR001,P011,1,1499,1499,20,299.8,1199.2
22-05-2020,1,PR001,P020,1,12999,12999,20,2599.8,10399.2
22-05-2020,42,PR001,P019,3,5999,17997,20,3599.4,14397.6
22-05-2020,7,PR001,P009,2,3499,6998,20,1399.6,5598.4
22-05-2021,11,PR001,P014,2,4999,9998,20,1999.6,7998.4
22-05-2021,11,PR001,P018,2,2299,4598,20,919.6,3678.4
22-05-2021,27,PR001,P020,1,12999,12999,20,2599.8,10399.2
22-05-2021,36,PR001,P016,3,24999,74997,20,14999.4,59997.6
22-05-2021,42,PR001,P029,3,99,297,20,59.4,237.6
22-05-2021,43,PR001,P018,2,2299,4598,20,919.6,3678.4
22-05-2022,10,PR001,P006,1,7499,7499,20,1499.8,5999.2
22-05-2022,26,PR001,P029,2,99,198,20,39.6,158.4
22-05-2023,10,PR001,P019,2,5999,11998,20,2399.6,9598.4
22-05-2023,38,PR001,P017,1,10499,10499,20,2099.8,8399.2
22-06-2020,20,0,P013,2,15999,31998,0,0,31998
22-06-2020,25,0,P011,3,1499,4497,0,0,4497
22-06-2020,41,0,P027,3,699,2097,0,0,2097
22-06-2020,8,0,P019,1,5999,5999,0,0,5999
22-06-2021,23,0,P015,3,8499,25497,0,0,25497
22-06-2021,35,0,P007,1,6999,6999,0,0,6999
22-06-2021,4,0,P019,2,5999,11998,0,0,11998
22-06-2021,43,0,P027,2,699,1398,0,0,1398
22-06-2021,9,0,P023,2,1499,2998,0,0,2998
22-06-2022,34,0,P014,1,4999,4999,0,0,4999
22-06-2023,39,0,P019,1,5999,5999,0,0,5999
22-07-2020,16,0,P015,1,8499,8499,0,0,8499
22-07-2020,23,0,P006,3,7499,22497,0,0,22497
22-07-2020,4,0,P015,2,8499,16998,0,0,16998
22-07-2021,6,0,P023,3,1499,4497,0,0,4497
22-07-2022,16,0,P013,1,15999,15999,0,0,15999
22-07-2022,46,0,P024,2,2799,5598,0,0,5598
22-07-2023,20,PR004,P029,2,99,198,50,99,99
22-07-2023,44,PR004,P005,2,92499,184998,50,92499,92499
22-07-2023,8,PR004,P021,1,1299,1299,50,649.5,649.5
22-08-2020,33,0,P015,2,8499,16998,0,0,16998
22-08-2021,15,0,P026,2,5499,10998,0,0,10998
22-08-2021,32,0,P018,1,2299,2299,0,0,2299
22-08-2021,34,0,P004,3,64999,194997,0,0,194997
22-08-2021,38,0,P026,2,5499,10998,0,0,10998
22-08-2021,8,0,P024,2,2799,5598,0,0,5598
22-08-2022,37,0,P028,2,349,698,0,0,698
22-08-2022,46,0,P017,1,10499,10499,0,0,10499
22-09-2020,25,0,P028,3,349,1047,0,0,1047
22-09-2020,42,0,P025,1,8999,8999,0,0,8999
22-09-2021,18,0,P016,1,24999,24999,0,0,24999
22-09-2021,40,0,P016,2,24999,49998,0,0,49998
22-09-2022,13,0,P007,1,6999,6999,0,0,6999
22-09-2022,36,0,P016,2,24999,49998,0,0,49998
22-09-2023,14,0,P003,2,89999,179998,0,0,179998
22-10-2020,1,0,P001,1,79999,79999,0,0,79999
22-10-2020,10,0,P030,3,399,1197,0,0,1197
22-10-2023,12,0,P007,1,6999,6999,0,0,6999
22-10-2023,39,0,P027,1,699,699,0,0,699
22-10-2023,40,0,P027,1,699,699,0,0,699
22-10-2023,44,0,P030,1,399,399,0,0,399
22-10-2023,5,0,P009,3,3499,10497,0,0,10497
22-11-2020,36,0,P009,2,3499,6998,0,0,6998
22-11-2020,49,0,P029,3,99,297,0,0,297
22-11-2020,50,0,P008,1,5499,5499,0,0,5499
22-11-2021,1,0,P015,1,8499,8499,0,0,8499
22-11-2021,12,0,P008,2,5499,10998,0,0,10998
22-11-2021,41,0,P004,3,64999,194997,0,0,194997
22-11-2022,20,0,P001,3,79999,239997,0,0,239997
22-11-2022,22,0,P013,3,15999,47997,0,0,47997
22-11-2022,45,0,P025,2,8999,17998,0,0,17998
22-11-2023,3,0,P010,2,2199,4398,0,0,4398
22-11-2023,50,0,P025,2,8999,17998,0,0,17998
22-12-2020,22,0,P006,1,7499,7499,0,0,7499
22-12-2020,24,0,P004,3,64999,194997,0,0,194997
22-12-2020,44,0,P011,2,1499,2998,0,0,2998
22-12-2020,47,0,P025,1,8999,8999,0,0,8999
22-12-2021,14,0,P010,2,2199,4398,0,0,4398
22-12-2021,21,0,P018,2,2299,4598,0,0,4598
22-12-2021,38,0,P007,2,6999,13998,0,0,13998
22-12-2021,5,0,P027,3,699,2097,0,0,2097
22-12-2022,18,0,P028,3,349,1047,0,0,1047
22-12-2023,14,PR005,P017,3,10499,31497,70,22047.9,9449.1
22-12-2023,2,PR005,P028,3,349,1047,70,732.9,314.1
22-12-2023,35,PR005,P018,2,2299,4598,70,3218.6,1379.4
23-01-2020,35,0,P005,1,92499,92499,0,0,92499
23-01-2020,37,0,P012,2,2999,5998,0,0,5998
23-01-2020,39,0,P002,3,69999,209997,0,0,209997
23-01-2022,18,0,P002,1,69999,69999,0,0,69999
23-01-2023,2,0,P028,1,349,349,0,0,349
23-02-2020,10,0,P023,2,1499,2998,0,0,2998
23-02-2020,24,0,P005,2,92499,184998,0,0,184998
23-02-2021,19,0,P022,2,1999,3998,0,0,3998
23-02-2022,17,0,P004,2,64999,129998,0,0,129998
23-02-2022,19,0,P025,2,8999,17998,0,0,17998
23-02-2022,20,0,P017,1,10499,10499,0,0,10499
23-02-2022,31,0,P016,3,24999,74997,0,0,74997
23-02-2022,35,0,P011,2,1499,2998,0,0,2998
23-02-2022,36,0,P019,3,5999,17997,0,0,17997
23-02-2022,48,0,P008,1,5499,5499,0,0,5499
23-02-2022,50,0,P011,2,1499,2998,0,0,2998
23-02-2022,9,0,P026,2,5499,10998,0,0,10998
23-02-2023,12,0,P024,3,2799,8397,0,0,8397
23-02-2023,46,0,P003,2,89999,179998,0,0,179998
23-02-2023,50,0,P002,2,69999,139998,0,0,139998
23-03-2020,11,0,P026,1,5499,5499,0,0,5499
23-03-2020,35,0,P012,3,2999,8997,0,0,8997
23-03-2020,48,0,P024,2,2799,5598,0,0,5598
23-03-2020,5,0,P008,2,5499,10998,0,0,10998
23-03-2022,4,0,P028,2,349,698,0,0,698
23-03-2023,27,0,P023,2,1499,2998,0,0,2998
23-03-2023,32,0,P005,3,92499,277497,0,0,277497
23-04-2020,33,PR001,P015,2,8499,16998,20,3399.6,13598.4
23-04-2020,36,PR001,P001,3,79999,239997,20,47999.4,191997.6
23-04-2020,4,PR001,P008,2,5499,10998,20,2199.6,8798.4
23-04-2020,44,PR001,P016,2,24999,49998,20,9999.6,39998.4
23-04-2021,1,PR001,P011,1,1499,1499,20,299.8,1199.2
23-04-2022,37,PR001,P017,2,10499,20998,20,4199.6,16798.4
23-04-2022,38,PR001,P003,2,89999,179998,20,35999.6,143998.4
23-04-2022,9,PR001,P009,3,3499,10497,20,2099.4,8397.6
23-04-2023,23,PR001,P015,3,8499,25497,20,5099.4,20397.6
23-04-2023,31,PR001,P018,3,2299,6897,20,1379.4,5517.6
23-05-2020,26,PR001,P019,1,5999,5999,20,1199.8,4799.2
23-05-2020,40,PR001,P001,3,79999,239997,20,47999.4,191997.6
23-05-2022,40,PR001,P003,2,89999,179998,20,35999.6,143998.4
23-05-2022,50,PR001,P018,2,2299,4598,20,919.6,3678.4
23-05-2023,14,PR001,P028,2,349,698,20,139.6,558.4
23-05-2023,29,PR001,P005,2,92499,184998,20,36999.6,147998.4
23-05-2023,30,PR001,P011,1,1499,1499,20,299.8,1199.2
23-05-2023,35,PR001,P018,3,2299,6897,20,1379.4,5517.6
23-05-2023,37,PR001,P009,1,3499,3499,20,699.8,2799.2
23-05-2023,47,PR001,P024,1,2799,2799,20,559.8,2239.2
23-05-2023,8,PR001,P004,2,64999,129998,20,25999.6,103998.4
23-06-2020,2,0,P013,1,15999,15999,0,0,15999
23-06-2022,32,0,P023,3,1499,4497,0,0,4497
23-06-2022,38,0,P005,1,92499,92499,0,0,92499
23-06-2023,28,0,P027,3,699,2097,0,0,2097
23-07-2020,39,0,P018,3,2299,6897,0,0,6897
23-07-2020,41,0,P003,3,89999,269997,0,0,269997
23-07-2023,19,PR004,P009,2,3499,6998,50,3499,3499
23-07-2023,37,PR004,P024,2,2799,5598,50,2799,2799
23-07-2023,4,PR004,P004,2,64999,129998,50,64999,64999
23-08-2020,25,0,P007,2,6999,13998,0,0,13998
23-08-2020,28,0,P010,2,2199,4398,0,0,4398
23-08-2020,32,0,P006,3,7499,22497,0,0,22497
23-08-2020,34,0,P030,3,399,1197,0,0,1197
23-08-2020,35,0,P014,1,4999,4999,0,0,4999
23-08-2021,48,0,P003,3,89999,269997,0,0,269997
23-08-2022,32,0,P010,2,2199,4398,0,0,4398
23-08-2022,39,0,P010,2,2199,4398,0,0,4398
23-08-2023,16,0,P027,2,699,1398,0,0,1398
23-08-2023,22,0,P018,1,2299,2299,0,0,2299
23-08-2023,45,0,P023,3,1499,4497,0,0,4497
23-08-2023,8,0,P024,2,2799,5598,0,0,5598
23-09-2020,28,0,P013,3,15999,47997,0,0,47997
23-09-2020,33,0,P030,3,399,1197,0,0,1197
23-09-2021,17,0,P018,2,2299,4598,0,0,4598
23-09-2021,34,0,P020,3,12999,38997,0,0,38997
23-09-2021,42,0,P011,1,1499,1499,0,0,1499
23-09-2022,1,0,P013,3,15999,47997,0,0,47997
23-09-2022,38,0,P028,1,349,349,0,0,349
23-09-2023,2,0,P004,2,64999,129998,0,0,129998
23-09-2023,21,0,P027,3,699,2097,0,0,2097
23-09-2023,24,0,P005,3,92499,277497,0,0,277497
23-09-2023,26,0,P013,3,15999,47997,0,0,47997
23-09-2023,38,0,P007,3,6999,20997,0,0,20997
23-10-2020,18,0,P011,3,1499,4497,0,0,4497
23-10-2020,18,0,P027,3,699,2097,0,0,2097
23-10-2020,31,0,P007,3,6999,20997,0,0,20997
23-10-2021,24,0,P009,3,3499,10497,0,0,10497
23-10-2021,24,0,P017,1,10499,10499,0,0,10499
23-10-2021,28,0,P001,2,79999,159998,0,0,159998
23-10-2022,1,0,P005,2,92499,184998,0,0,184998
23-10-2022,35,0,P005,3,92499,277497,0,0,277497
23-10-2023,17,0,P017,2,10499,20998,0,0,20998
23-10-2023,39,0,P026,2,5499,10998,0,0,10998
23-11-2021,15,0,P025,1,8999,8999,0,0,8999
23-11-2021,28,0,P013,1,15999,15999,0,0,15999
23-11-2021,30,0,P014,1,4999,4999,0,0,4999
23-11-2021,49,0,P025,3,8999,26997,0,0,26997
23-11-2022,16,0,P028,2,349,698,0,0,698
23-11-2022,25,0,P010,2,2199,4398,0,0,4398
23-11-2022,35,0,P008,1,5499,5499,0,0,5499
23-11-2022,49,0,P001,3,79999,239997,0,0,239997
23-11-2023,3,0,P006,1,7499,7499,0,0,7499
23-12-2020,38,0,P015,1,8499,8499,0,0,8499
23-12-2020,38,0,P020,1,12999,12999,0,0,12999
23-12-2020,42,0,P014,1,4999,4999,0,0,4999
23-12-2021,50,0,P006,2,7499,14998,0,0,14998
23-12-2022,35,0,P028,2,349,698,0,0,698
23-12-2022,42,0,P027,1,699,699,0,0,699
23-12-2022,50,0,P005,2,92499,184998,0,0,184998
23-12-2023,20,PR005,P006,2,7499,14998,70,10498.6,4499.4
23-12-2023,28,PR005,P010,3,2199,6597,70,4617.9,1979.1
23-12-2023,37,PR005,P025,1,8999,8999,70,6299.3,2699.7
23-12-2023,48,PR005,P021,1,1299,1299,70,909.3,389.7
23-12-2023,8,PR005,P003,2,89999,179998,70,125998.6,53999.4
24-01-2020,41,0,P001,2,79999,159998,0,0,159998
24-01-2021,12,0,P005,2,92499,184998,0,0,184998
24-01-2021,19,0,P026,3,5499,16497,0,0,16497
24-01-2021,2,0,P019,3,5999,17997,0,0,17997
24-01-2021,3,0,P002,3,69999,209997,0,0,209997
24-01-2021,35,0,P015,2,8499,16998,0,0,16998
24-01-2021,41,0,P019,1,5999,5999,0,0,5999
24-01-2022,19,0,P025,3,8999,26997,0,0,26997
24-01-2022,33,0,P025,2,8999,17998,0,0,17998
24-01-2022,43,0,P026,1,5499,5499,0,0,5499
24-01-2023,19,0,P008,3,5499,16497,0,0,16497
24-01-2023,26,0,P017,1,10499,10499,0,0,10499
24-01-2023,26,0,P021,3,1299,3897,0,0,3897
24-01-2023,29,0,P029,1,99,99,0,0,99
24-01-2023,30,0,P007,2,6999,13998,0,0,13998
24-02-2022,18,0,P028,1,349,349,0,0,349
24-02-2022,20,0,P013,3,15999,47997,0,0,47997
24-02-2022,43,0,P027,2,699,1398,0,0,1398
24-02-2023,20,0,P007,1,6999,6999,0,0,6999
24-02-2023,24,0,P004,2,64999,129998,0,0,129998
24-02-2023,37,0,P016,3,24999,74997,0,0,74997
24-03-2020,12,0,P017,1,10499,10499,0,0,10499
24-03-2020,33,0,P012,1,2999,2999,0,0,2999
24-03-2020,47,0,P001,2,79999,159998,0,0,159998
24-03-2021,42,0,P003,3,89999,269997,0,0,269997
24-03-2021,42,0,P010,2,2199,4398,0,0,4398
24-03-2021,48,0,P011,2,1499,2998,0,0,2998
24-03-2022,21,0,P026,2,5499,10998,0,0,10998
24-03-2022,25,0,P025,3,8999,26997,0,0,26997
24-03-2022,48,0,P026,2,5499,10998,0,0,10998
24-03-2022,5,0,P015,2,8499,16998,0,0,16998
24-03-2022,6,0,P021,2,1299,2598,0,0,2598
24-03-2023,35,0,P026,1,5499,5499,0,0,5499
24-03-2023,37,0,P020,2,12999,25998,0,0,25998
24-04-2020,2,PR001,P024,3,2799,8397,20,1679.4,6717.6
24-04-2020,4,PR001,P010,2,2199,4398,20,879.6,3518.4
24-04-2021,22,PR001,P013,3,15999,47997,20,9599.4,38397.6
24-04-2023,10,PR001,P025,3,8999,26997,20,5399.4,21597.6
24-04-2023,23,PR001,P006,3,7499,22497,20,4499.4,17997.6
24-04-2023,44,PR001,P028,1,349,349,20,69.8,279.2
24-05-2020,23,PR001,P012,2,2999,5998,20,1199.6,4798.4
24-05-2021,11,PR001,P018,1,2299,2299,20,459.8,1839.2
24-05-2021,17,PR001,P008,1,5499,5499,20,1099.8,4399.2
24-05-2021,39,PR001,P013,2,15999,31998,20,6399.6,25598.4
24-05-2021,41,PR001,P020,1,12999,12999,20,2599.8,10399.2
24-05-2021,7,PR001,P023,1,1499,1499,20,299.8,1199.2
24-05-2022,47,PR001,P028,3,349,1047,20,209.4,837.6
24-05-2023,21,PR001,P013,6,31998,95994,40,9599.4,38397.6
24-05-2023,35,PR001,P030,2,399,798,20,159.6,638.4
24-06-2020,1,0,P011,3,1499,4497,0,0,4497
24-06-2020,11,0,P026,1,5499,5499,0,0,5499
24-06-2020,13,0,P007,3,6999,20997,0,0,20997
24-06-2020,2,0,P008,3,5499,16497,0,0,16497
24-06-2020,27,0,P014,3,4999,14997,0,0,14997
24-06-2020,36,0,P003,3,89999,269997,0,0,269997
24-06-2020,40,0,P017,2,10499,20998,0,0,20998
24-06-2020,43,0,P010,1,2199,2199,0,0,2199
24-06-2021,14,0,P006,1,7499,7499,0,0,7499
24-06-2021,19,0,P003,1,89999,89999,0,0,89999
24-06-2021,34,0,P017,1,10499,10499,0,0,10499
24-06-2023,33,0,P006,1,7499,7499,0,0,7499
24-06-2023,39,0,P011,1,1499,1499,0,0,1499
24-06-2023,4,0,P020,3,12999,38997,0,0,38997
24-07-2020,24,0,P005,3,92499,277497,0,0,277497
24-07-2020,25,0,P009,1,3499,3499,0,0,3499
24-07-2020,30,0,P007,3,6999,20997,0,0,20997
24-07-2020,31,0,P009,3,3499,10497,0,0,10497
24-07-2020,38,0,P004,2,64999,129998,0,0,129998
24-07-2020,43,0,P027,3,699,2097,0,0,2097
24-07-2021,3,PR004,P020,2,12999,25998,50,12999,12999
24-07-2021,30,PR004,P015,1,8499,8499,50,4249.5,4249.5
24-07-2022,24,PR004,P020,2,12999,25998,50,12999,12999
24-07-2022,37,PR004,P013,3,15999,47997,50,23998.5,23998.5
24-07-2023,44,0,P008,2,5499,10998,0,0,10998
24-07-2023,7,0,P026,2,5499,10998,0,0,10998
24-08-2020,49,0,P017,1,10499,10499,0,0,10499
24-08-2020,8,0,P007,2,6999,13998,0,0,13998
24-08-2021,38,0,P022,3,1999,5997,0,0,5997
24-08-2022,1,0,P005,1,92499,92499,0,0,92499
24-08-2022,23,0,P009,1,3499,3499,0,0,3499
24-08-2022,30,0,P027,2,699,1398,0,0,1398
24-08-2023,17,0,P001,1,79999,79999,0,0,79999
24-08-2023,21,0,P026,3,5499,16497,0,0,16497
24-08-2023,44,0,P030,1,399,399,0,0,399
24-09-2020,10,0,P024,1,2799,2799,0,0,2799
24-09-2020,32,0,P029,3,99,297,0,0,297
24-09-2020,34,0,P029,3,99,297,0,0,297
24-09-2021,21,0,P003,3,89999,269997,0,0,269997
24-09-2021,23,0,P011,1,1499,1499,0,0,1499
24-09-2021,32,0,P021,2,1299,2598,0,0,2598
24-09-2021,43,0,P021,2,1299,2598,0,0,2598
24-09-2021,50,0,P016,2,24999,49998,0,0,49998
24-09-2021,9,0,P016,2,24999,49998,0,0,49998
24-09-2022,44,0,P029,1,99,99,0,0,99
24-09-2022,6,0,P002,1,69999,69999,0,0,69999
24-09-2022,9,0,P013,2,15999,31998,0,0,31998
24-09-2023,31,0,P018,3,2299,6897,0,0,6897
24-09-2023,44,0,P030,2,399,798,0,0,798
24-09-2023,50,0,P023,1,1499,1499,0,0,1499
24-10-2020,6,0,P011,1,1499,1499,0,0,1499
24-10-2020,6,0,P011,3,1499,4497,0,0,4497
24-10-2020,7,0,P017,1,10499,10499,0,0,10499
24-10-2021,15,0,P008,3,5499,16497,0,0,16497
24-10-2021,26,0,P013,3,15999,47997,0,0,47997
24-10-2021,33,0,P024,2,2799,5598,0,0,5598
24-10-2022,20,PR002,P023,1,1499,1499,10,149.9,1349.1
24-10-2022,9,PR002,P011,3,1499,4497,10,449.7,4047.3
24-10-2023,20,0,P011,1,1499,1499,0,0,1499
24-10-2023,21,0,P004,1,64999,64999,0,0,64999
24-10-2023,22,0,P005,3,92499,277497,0,0,277497
24-10-2023,27,0,P024,1,2799,2799,0,0,2799
24-10-2023,4,0,P008,3,5499,16497,0,0,16497
24-10-2023,49,0,P021,1,1299,1299,0,0,1299
24-11-2020,20,0,P010,3,2199,6597,0,0,6597
24-11-2021,17,0,P015,1,8499,8499,0,0,8499
24-11-2021,19,0,P022,3,1999,5997,0,0,5997
24-11-2021,23,0,P007,2,6999,13998,0,0,13998
24-11-2021,26,0,P016,1,24999,24999,0,0,24999
24-11-2021,42,0,P020,3,12999,38997,0,0,38997
24-11-2021,46,0,P016,1,24999,24999,0,0,24999
24-11-2022,2,0,P010,1,2199,2199,0,0,2199
24-11-2022,20,0,P005,1,92499,92499,0,0,92499
24-11-2022,23,0,P013,2,15999,31998,0,0,31998
24-11-2022,42,0,P007,1,6999,6999,0,0,6999
24-11-2022,48,0,P001,3,79999,239997,0,0,239997
24-11-2022,50,0,P005,3,92499,277497,0,0,277497
24-11-2023,26,0,P025,2,8999,17998,0,0,17998
24-11-2023,39,0,P025,3,8999,26997,0,0,26997
24-11-2023,8,0,P029,2,99,198,0,0,198
24-12-2020,14,0,P026,1,5499,5499,0,0,5499
24-12-2021,11,0,P009,1,3499,3499,0,0,3499
24-12-2021,15,0,P029,3,99,297,0,0,297
24-12-2021,30,0,P027,2,699,1398,0,0,1398
24-12-2022,22,0,P008,3,5499,16497,0,0,16497
24-12-2022,50,0,P022,1,1999,1999,0,0,1999
24-12-2022,6,0,P030,1,399,399,0,0,399
24-12-2023,12,PR005,P007,2,6999,13998,70,9798.6,4199.4
24-12-2023,16,PR005,P004,3,64999,194997,70,136497.9,58499.1
24-12-2023,31,PR005,P021,2,1299,2598,70,1818.6,779.4
24-12-2023,7,PR005,P013,1,15999,15999,70,11199.3,4799.7
25-01-2020,24,0,P026,2,5499,10998,0,0,10998
25-01-2020,37,0,P030,2,399,798,0,0,798
25-01-2021,25,0,P009,1,3499,3499,0,0,3499
25-01-2022,1,0,P025,3,8999,26997,0,0,26997
25-01-2022,24,0,P023,3,1499,4497,0,0,4497
25-01-2022,34,0,P021,2,1299,2598,0,0,2598
25-01-2022,48,0,P001,1,79999,79999,0,0,79999
25-01-2023,21,0,P016,2,24999,49998,0,0,49998
25-02-2020,35,0,P013,2,15999,31998,0,0,31998
25-02-2020,37,0,P017,2,10499,20998,0,0,20998
25-02-2020,37,0,P025,1,8999,8999,0,0,8999
25-02-2022,2,0,P013,3,15999,47997,0,0,47997
25-02-2022,5,0,P005,2,92499,184998,0,0,184998
25-02-2023,10,0,P009,1,3499,3499,0,0,3499
25-02-2023,18,0,P015,2,8499,16998,0,0,16998
25-02-2023,39,0,P014,2,4999,9998,0,0,9998
25-02-2023,40,0,P012,3,2999,8997,0,0,8997
25-03-2021,18,0,P023,3,1499,4497,0,0,4497
